,Unnamed: 0,Unnamed: 0.1,name,SEXO_M,SEXO_F
66363,66363.0,66363.0,NELHINHA,0.0,1.0
66364,66364.0,66364.0,JUVERNIL,1.0,0.0
66365,66365.0,66365.0,DIOSCORDE,1.0,0.0
66366,66366.0,66366.0,ANECIVALDA,0.0,1.0
66367,66367.0,66367.0,ELEONARDO,4.0,0.0
66368,66368.0,66368.0,CARLIVALDA,0.0,2.0
66369,66369.0,66369.0,NALMIR,1.0,0.0
66370,66370.0,66370.0,UEMISON,1.0,0.0
66371,66371.0,66371.0,MELQUESEDEK,1.0,0.0
66372,66372.0,66372.0,LAURENIZA,0.0,7.0
66373,66373.0,66373.0,VALCLEMARIA,0.0,1.0
66374,66374.0,66374.0,DESUILDA,0.0,1.0
66375,66375.0,66375.0,EDYONY,0.0,1.0
66376,66376.0,66376.0,VERIDYANA,0.0,1.0
66377,66377.0,66377.0,TARDELE,1.0,0.0
66378,66378.0,66378.0,JULIATO,1.0,0.0
66379,66379.0,66379.0,WESILEI,1.0,0.0
66380,66380.0,66380.0,ILVANINE,0.0,1.0
66381,66381.0,66381.0,GLAISE,0.0,3.0
66382,66382.0,66382.0,LIGERLANE,0.0,1.0
66383,66383.0,66383.0,ANNELISIE,0.0,2.0
66384,66384.0,66384.0,GERSIARA,0.0,1.0
66385,66385.0,66385.0,JUCEVAL,5.0,0.0
66386,66386.0,66386.0,DOMAS,1.0,0.0
66387,66387.0,66387.0,JAMISNEYA,0.0,1.0
66388,66388.0,66388.0,GIDENILZA,0.0,1.0
66389,66389.0,66389.0,LOHANN,2.0,0.0
66390,66390.0,66390.0,ITAHIANNE,1.0,0.0
66391,66391.0,66391.0,RONIR,2.0,0.0
66392,66392.0,66392.0,DESILENE,0.0,1.0
66393,66393.0,66393.0,WARLLESON,1.0,0.0
66394,66394.0,66394.0,LADISLAVA,0.0,1.0
66395,66395.0,66395.0,SELCO,3.0,0.0
66396,66396.0,66396.0,CRISTIELI,2.0,0.0
66397,66397.0,66397.0,RONAYLDA,0.0,1.0
66398,66398.0,66398.0,ATICYANE,0.0,1.0
66399,66399.0,66399.0,ANTONIP,1.0,0.0
66400,66400.0,66400.0,SUIBERTO,2.0,0.0
66401,66401.0,66401.0,KERSON,1.0,0.0
66402,66402.0,66402.0,ENODINA,0.0,1.0
66403,66403.0,66403.0,CHUSTER,1.0,0.0
66404,66404.0,66404.0,GILMARLEY,1.0,0.0
66405,66405.0,66405.0,IVIVETE,0.0,1.0
66406,66406.0,66406.0,EVERLAN,1.0,0.0
66407,66407.0,66407.0,VOLSEI,1.0,0.0
66408,66408.0,66408.0,REMOALDO,5.0,0.0
66409,66409.0,66409.0,MEIRIVANE,0.0,2.0
66410,66410.0,66410.0,NEUDISON,3.0,0.0
66411,66411.0,66411.0,VENOZINO,1.0,0.0
66412,66412.0,66412.0,ELDILA,0.0,1.0
66413,66413.0,66413.0,ZUELANDIO,1.0,0.0
66414,66414.0,66414.0,ALMIRENA,0.0,2.0
66415,66415.0,66415.0,JADEMIR,2.0,0.0
66416,66416.0,66416.0,GEDMA,0.0,2.0
66417,66417.0,66417.0,NONICIMO,1.0,0.0
66418,66418.0,66418.0,DIGIANE,0.0,3.0
66419,66419.0,66419.0,SIONAIRY,1.0,0.0
66420,66420.0,66420.0,DELZIMER,1.0,0.0
66421,66421.0,66421.0,DIENOS,1.0,0.0
66422,66422.0,66422.0,JIGIANE,0.0,1.0
66423,66423.0,66423.0,GENIMARIA,0.0,1.0
66424,66424.0,66424.0,IVANISSE,1.0,0.0
66425,66425.0,66425.0,ROQUIANE,0.0,1.0
66426,66426.0,66426.0,SIDERITA,0.0,3.0
66427,66427.0,66427.0,EDIVIRGENS,2.0,0.0
66428,66428.0,66428.0,HENISIA,0.0,1.0
66429,66429.0,66429.0,RAULY,1.0,0.0
66430,66430.0,66430.0,ISLEICA,0.0,1.0
66431,66431.0,66431.0,VALRIDES,1.0,0.0
66432,66432.0,66432.0,AIDEL,1.0,0.0
66433,66433.0,66433.0,ILDERNANDO,1.0,0.0
66434,66434.0,66434.0,DEANDRIO,2.0,0.0
66435,66435.0,66435.0,VERTUDES,2.0,0.0
66436,66436.0,66436.0,DONHYS,1.0,0.0
66437,66437.0,66437.0,JHEFFESON,1.0,0.0
66438,66438.0,66438.0,JOSIDELMA,0.0,1.0
66439,66439.0,66439.0,JENIAS,4.0,0.0
66440,66440.0,66440.0,DAVILENE,0.0,2.0
66441,66441.0,66441.0,HILTOMAR,2.0,0.0
66442,66442.0,66442.0,HARLYENE,0.0,2.0
66443,66443.0,66443.0,ZENILSO,3.0,0.0
66444,66444.0,66444.0,RENAIDE,1.0,0.0
66445,66445.0,66445.0,LUALE,2.0,0.0
66446,66446.0,66446.0,ALTINEA,0.0,5.0
66447,66447.0,66447.0,ALTIERI,1.0,0.0
66448,66448.0,66448.0,INACINA,0.0,1.0
66449,66449.0,66449.0,LOAMIM,1.0,0.0
66450,66450.0,66450.0,ALDJARA,0.0,3.0
66451,66451.0,66451.0,ECHELEY,1.0,0.0
66452,66452.0,66452.0,CARLEUZA,0.0,3.0
66453,66453.0,66453.0,EUNICIA,0.0,2.0
66454,66454.0,66454.0,IVERKLAY,1.0,0.0
66455,66455.0,66455.0,VARNEI,1.0,0.0
66456,66456.0,66456.0,HELLISSAMAYA,0.0,1.0
66457,66457.0,66457.0,JEZUNELIA,0.0,1.0
66458,66458.0,66458.0,ANALIESE,1.0,0.0
66459,66459.0,66459.0,VENESA,0.0,1.0
66460,66460.0,66460.0,LADIANE,0.0,2.0
66461,66461.0,66461.0,ATONIEL,2.0,0.0
66462,66462.0,66462.0,ORIBE,1.0,0.0
66463,66463.0,66463.0,LUCIVLADIA,0.0,1.0
66464,66464.0,66464.0,MYKELLE,0.0,1.0
66465,66465.0,66465.0,TANUSIA,0.0,1.0
66466,66466.0,66466.0,MARLEIS,1.0,0.0
66467,66467.0,66467.0,GILSDON,1.0,0.0
66468,66468.0,66468.0,OBELUCIA,0.0,1.0
66469,66469.0,66469.0,DIRLEYNNE,0.0,1.0
66470,66470.0,66470.0,DIETIMAR,1.0,0.0
66471,66471.0,66471.0,JICLECIO,1.0,0.0
66472,66472.0,66472.0,VITAIR,1.0,0.0
66473,66473.0,66473.0,JOCIRLENE,0.0,1.0
66474,66474.0,66474.0,ILZAETE,0.0,3.0
66475,66475.0,66475.0,VAUSENIRA,0.0,1.0
66476,66476.0,66476.0,SANMILA,0.0,1.0
66477,66477.0,66477.0,AREA,0.0,1.0
66478,66478.0,66478.0,DAMILLE,1.0,0.0
66479,66479.0,66479.0,ISONARA,0.0,1.0
66480,66480.0,66480.0,JOSEIL,1.0,0.0
66481,66481.0,66481.0,ZYXON,1.0,0.0
66482,66482.0,66482.0,ALDAICE,1.0,0.0
66483,66483.0,66483.0,MARIMI,0.0,2.0
66484,66484.0,66484.0,CLAYTOR,1.0,0.0
66485,66485.0,66485.0,KEURILENE,0.0,1.0
66486,66486.0,66486.0,DACILEY,1.0,0.0
66487,66487.0,66487.0,ERONILSE,2.0,0.0
66488,66488.0,66488.0,ADIELE,1.0,0.0
66489,66489.0,66489.0,DERCIVAL,3.0,0.0
66490,66490.0,66490.0,ILZON,1.0,0.0
66491,66491.0,66491.0,STEFFANE,0.0,1.0
66492,66492.0,66492.0,RODY,1.0,0.0
66493,66493.0,66493.0,ABIEZER,5.0,0.0
66494,66494.0,66494.0,PIUS,1.0,0.0
66495,66495.0,66495.0,JUCENIO,1.0,0.0
66496,66496.0,66496.0,KAIFE,1.0,0.0
66497,66497.0,66497.0,LUPICINIO,1.0,0.0
66498,66498.0,66498.0,CLORECI,1.0,0.0
66499,66499.0,66499.0,DELMY,3.0,0.0
66500,66500.0,66500.0,BARNEI,1.0,0.0
66501,66501.0,66501.0,MARISDETE,0.0,1.0
66502,66502.0,66502.0,JHOM,1.0,0.0
66503,66503.0,66503.0,IDIU,1.0,0.0
66504,66504.0,66504.0,NERA,0.0,2.0
66505,66505.0,66505.0,JULTAMIRA,0.0,1.0
66506,66506.0,66506.0,VTAL,3.0,0.0
66507,66507.0,66507.0,DEMITRIOS,2.0,0.0
66508,66508.0,66508.0,AJANE,0.0,1.0
66509,66509.0,66509.0,IVANEZIO,1.0,0.0
66510,66510.0,66510.0,ERLINIO,1.0,0.0
66511,66511.0,66511.0,WLADEMAR,1.0,0.0
66512,66512.0,66512.0,GILANDIA,0.0,1.0
66513,66513.0,66513.0,DERNIVAN,1.0,0.0
66514,66514.0,66514.0,IVONEY,6.0,0.0
66515,66515.0,66515.0,WANUSSA,0.0,1.0
66516,66516.0,66516.0,JUCECLEIDE,1.0,0.0
66517,66517.0,66517.0,MARILLY,0.0,1.0
66518,66518.0,66518.0,MICIAN,1.0,0.0
66519,66519.0,66519.0,LOGAS,1.0,0.0
66520,66520.0,66520.0,TERSON,1.0,0.0
66521,66521.0,66521.0,ITIEL,2.0,0.0
66522,66522.0,66522.0,WERBET,1.0,0.0
66523,66523.0,66523.0,LUENISE,2.0,0.0
66524,66524.0,66524.0,BENEVIDIO,1.0,0.0
66525,66525.0,66525.0,GENIALTA,0.0,2.0
66526,66526.0,66526.0,CACIOLANDIA,0.0,1.0
66527,66527.0,66527.0,ANALA,0.0,1.0
66528,66528.0,66528.0,IZENAIDE,1.0,3.0
66529,66529.0,66529.0,ROVILSO,1.0,0.0
66530,66530.0,66530.0,SONHOMIR,1.0,0.0
66531,66531.0,66531.0,CLEIDIONALVA,0.0,1.0
66532,66532.0,66532.0,KUEREM,1.0,0.0
66533,66533.0,66533.0,RIENDEL,1.0,0.0
66534,66534.0,66534.0,DIONIZA,0.0,4.0
66535,66535.0,66535.0,LAAD,1.0,0.0
66536,66536.0,66536.0,RONILDSON,1.0,0.0
66537,66537.0,66537.0,GEZAEL,3.0,0.0
66538,66538.0,66538.0,ROBERCILIO,1.0,0.0
66539,66539.0,66539.0,JACLEISON,1.0,0.0
66540,66540.0,66540.0,ZELZITA,0.0,2.0
66541,66541.0,66541.0,ALAIDAN,1.0,0.0
66542,66542.0,66542.0,ROSALVI,2.0,0.0
66543,66543.0,66543.0,HELLENARA,0.0,1.0
66544,66544.0,66544.0,EDENILZE,1.0,0.0
66545,66545.0,66545.0,CILEIDA,0.0,2.0
66546,66546.0,66546.0,MARLETI,5.0,0.0
66547,66547.0,66547.0,HERICLENYS,1.0,0.0
66548,66548.0,66548.0,TERIS,1.0,0.0
66549,66549.0,66549.0,NAURINA,0.0,1.0
66550,66550.0,66550.0,ALCIRES,1.0,0.0
66551,66551.0,66551.0,GRACINETA,0.0,1.0
66552,66552.0,66552.0,ISLAIDE,1.0,0.0
66553,66553.0,66553.0,NASIAN,1.0,0.0
66554,66554.0,66554.0,ROCELIO,1.0,0.0
66555,66555.0,66555.0,JUSINA,0.0,4.0
66556,66556.0,66556.0,LUSTERIMAR,1.0,0.0
66557,66557.0,66557.0,EURIDICY,1.0,0.0
66558,66558.0,66558.0,CLEBE,3.0,0.0
66559,66559.0,66559.0,LUCILDE,1.0,1.0
66560,66560.0,66560.0,FAPHAEL,1.0,0.0
66561,66561.0,66561.0,JORDEL,4.0,0.0
66562,66562.0,66562.0,EDMILIA,0.0,1.0
66563,66563.0,66563.0,ROLINO,1.0,0.0
66564,66564.0,66564.0,DALILO,2.0,0.0
66565,66565.0,66565.0,RUSTAN,1.0,0.0
66566,66566.0,66566.0,KEYWER,1.0,0.0
66567,66567.0,66567.0,ONIL,5.0,0.0
66568,66568.0,66568.0,ILIVINA,0.0,1.0
66569,66569.0,66569.0,DEIVENISON,1.0,0.0
66570,66570.0,66570.0,WALDEIZE,2.0,0.0
66571,66571.0,66571.0,RILMO,1.0,0.0
66572,66572.0,66572.0,WALDISLEY,1.0,0.0
66573,66573.0,66573.0,MILCIA,0.0,1.0
66574,66574.0,66574.0,OROCIL,1.0,0.0
66575,66575.0,66575.0,LEOMA,0.0,1.0
66576,66576.0,66576.0,NAMIL,1.0,0.0
66577,66577.0,66577.0,EDMERI,1.0,0.0
66578,66578.0,66578.0,ERCYLANDES,2.0,0.0
66579,66579.0,66579.0,DEULIS,1.0,0.0
66580,66580.0,66580.0,ALBERDA,0.0,2.0
66581,66581.0,66581.0,TAQUEMATU,3.0,0.0
66582,66582.0,66582.0,ADERSIA,0.0,1.0
66583,66583.0,66583.0,DELANDIA,0.0,3.0
66584,66584.0,66584.0,MITUHARU,1.0,0.0
66585,66585.0,66585.0,JOSCINALDO,1.0,0.0
66586,66586.0,66586.0,JOSENAURIA,0.0,1.0
66587,66587.0,66587.0,TUYANE,0.0,1.0
66588,66588.0,66588.0,WEIGMAN,1.0,0.0
66589,66589.0,66589.0,WENNIA,0.0,2.0
66590,66590.0,66590.0,DACICLEI,1.0,0.0
66591,66591.0,66591.0,JOASSIR,1.0,0.0
66592,66592.0,66592.0,EDELUSA,0.0,1.0
66593,66593.0,66593.0,DEJALBAS,3.0,0.0
66594,66594.0,66594.0,KARIANA,0.0,2.0
66595,66595.0,66595.0,AYLANA,0.0,4.0
66596,66596.0,66596.0,WILITON,5.0,0.0
66597,66597.0,66597.0,DEOVANE,0.0,2.0
66598,66598.0,66598.0,VANDIQUE,1.0,0.0
66599,66599.0,66599.0,FRANCILDES,2.0,0.0
66600,66600.0,66600.0,ANORIMAR,1.0,0.0
66601,66601.0,66601.0,JEIMISSON,1.0,0.0
66602,66602.0,66602.0,EDILVAN,4.0,0.0
66603,66603.0,66603.0,NAYALA,0.0,1.0
66604,66604.0,66604.0,DEODORICO,2.0,0.0
66605,66605.0,66605.0,ZELMAR,1.0,0.0
66606,66606.0,66606.0,ELENISA,0.0,1.0
66607,66607.0,66607.0,CANDICE,1.0,10.0
66608,66608.0,66608.0,ANDIS,1.0,0.0
66609,66609.0,66609.0,VEIGA,0.0,1.0
66610,66610.0,66610.0,JECIANA,0.0,1.0
66611,66611.0,66611.0,OSVALCELINA,0.0,1.0
66612,66612.0,66612.0,DJULIA,0.0,1.0
66613,66613.0,66613.0,ADELENI,1.0,0.0
66614,66614.0,66614.0,THAYRISON,1.0,0.0
66615,66615.0,66615.0,LINDIMBERG,1.0,0.0
66616,66616.0,66616.0,NILTES,4.0,0.0
66617,66617.0,66617.0,LEIONES,3.0,0.0
66618,66618.0,66618.0,ESTEFANNI,2.0,0.0
66619,66619.0,66619.0,EVANDLO,1.0,0.0
66620,66620.0,66620.0,MAGDIELLY,1.0,0.0
66621,66621.0,66621.0,ERERALDO,1.0,0.0
66622,66622.0,66622.0,ADELBANO,1.0,0.0
66623,66623.0,66623.0,ILIZABETE,0.0,1.0
66624,66624.0,66624.0,DABLO,1.0,0.0
66625,66625.0,66625.0,CHARLIS,7.0,0.0
66626,66626.0,66626.0,ISLY,2.0,0.0
66627,66627.0,66627.0,DENANCI,1.0,0.0
66628,66628.0,66628.0,DEJACIR,4.0,0.0
66629,66629.0,66629.0,ALXANDRE,1.0,0.0
66630,66630.0,66630.0,ADEI,4.0,0.0
66631,66631.0,66631.0,ROMIRANDA,0.0,1.0
66632,66632.0,66632.0,KAELL,1.0,0.0
66633,66633.0,66633.0,IRAIDIS,1.0,0.0
66634,66634.0,66634.0,JONYR,1.0,0.0
66635,66635.0,66635.0,GEUSIVAN,1.0,0.0
66636,66636.0,66636.0,ELIVANILDA,0.0,2.0
66637,66637.0,66637.0,FRANTEXCA,0.0,1.0
66638,66638.0,66638.0,ORDINEI,1.0,0.0
66639,66639.0,66639.0,ALAIDALVA,0.0,1.0
66640,66640.0,66640.0,LEOGANE,0.0,1.0
66641,66641.0,66641.0,GINONE,0.0,1.0
66642,66642.0,66642.0,ARMANIO,1.0,0.0
66643,66643.0,66643.0,ELIAMARCIA,0.0,1.0
66644,66644.0,66644.0,VALDEKE,1.0,0.0
66645,66645.0,66645.0,ADWANY,1.0,0.0
66646,66646.0,66646.0,ALMERITI,1.0,0.0
66647,66647.0,66647.0,ELVISTONE,0.0,1.0
66648,66648.0,66648.0,DELZIRO,1.0,0.0
66649,66649.0,66649.0,ARGECY,1.0,0.0
66650,66650.0,66650.0,NHAKO,1.0,0.0
66651,66651.0,66651.0,ELOIZIANO,1.0,0.0
66652,66652.0,66652.0,ZIDOMARA,0.0,1.0
66653,66653.0,66653.0,REGILEIDE,1.0,2.0
66654,66654.0,66654.0,JOIVANE,0.0,1.0
66655,66655.0,66655.0,CRISTIELLE,1.0,2.0
66656,66656.0,66656.0,WANESA,0.0,2.0
66657,66657.0,66657.0,CLAUNUNIS,1.0,0.0
66658,66658.0,66658.0,MARINEIZE,1.0,0.0
66659,66659.0,66659.0,KERLLA,0.0,3.0
66660,66660.0,66660.0,EONARDO,2.0,0.0
66661,66661.0,66661.0,JUVENATA,0.0,1.0
66662,66662.0,66662.0,MAGALLY,2.0,0.0
66663,66663.0,66663.0,ATAULFO,2.0,0.0
66664,66664.0,66664.0,JELIENE,0.0,1.0
66665,66665.0,66665.0,CRENILDE,1.0,0.0
66666,66666.0,66666.0,ESMELINDRA,0.0,1.0
66667,66667.0,66667.0,THARGUS,1.0,0.0
66668,66668.0,66668.0,GILGLEDER,1.0,0.0
66669,66669.0,66669.0,VARCY,1.0,0.0
66670,66670.0,66670.0,GIDELVON,1.0,0.0
66671,66671.0,66671.0,LADYLENI,1.0,0.0
66672,66672.0,66672.0,JUVENTILA,0.0,1.0
66673,66673.0,66673.0,FRANQUILANDES,1.0,0.0
66674,66674.0,66674.0,ENOR,6.0,0.0
66675,66675.0,66675.0,MARCOREL,1.0,0.0
66676,66676.0,66676.0,AUDRIE,1.0,0.0
66677,66677.0,66677.0,EGINALVA,0.0,1.0
66678,66678.0,66678.0,OSIENE,0.0,3.0
66679,66679.0,66679.0,KEROLLAINY,1.0,0.0
66680,66680.0,66680.0,JARDINA,0.0,2.0
66681,66681.0,66681.0,ELDIANE,0.0,4.0
66682,66682.0,66682.0,LUCIANDA,0.0,2.0
66683,66683.0,66683.0,JERSIANE,0.0,1.0
66684,66684.0,66684.0,KELYANNE,0.0,1.0
66685,66685.0,66685.0,DORIETSON,1.0,0.0
66686,66686.0,66686.0,RAYBERTON,1.0,0.0
66687,66687.0,66687.0,MAITHA,0.0,1.0
66688,66688.0,66688.0,ROSERGIANE,0.0,1.0
66689,66689.0,66689.0,TERLIZE,1.0,0.0
66690,66690.0,66690.0,JOSADAC,2.0,0.0
66691,66691.0,66691.0,KAROLYN,2.0,0.0
66692,66692.0,66692.0,DEBRAO,1.0,0.0
66693,66693.0,66693.0,MAXWANNY,1.0,0.0
66694,66694.0,66694.0,WIRGINIA,0.0,1.0
66695,66695.0,66695.0,MIRAMILTON,1.0,0.0
66696,66696.0,66696.0,LEYSON,3.0,0.0
66697,66697.0,66697.0,NEIVIA,0.0,1.0
66698,66698.0,66698.0,REGANE,0.0,1.0
66699,66699.0,66699.0,KARYSSE,1.0,0.0
66700,66700.0,66700.0,JABIRA,0.0,1.0
66701,66701.0,66701.0,OSMERI,1.0,0.0
66702,66702.0,66702.0,CREDINALVA,0.0,2.0
66703,66703.0,66703.0,LUXIMAR,1.0,0.0
66704,66704.0,66704.0,AURINDINA,0.0,1.0
66705,66705.0,66705.0,CLAUDNEY,3.0,0.0
66706,66706.0,66706.0,APDA,0.0,2.0
66707,66707.0,66707.0,VICOT,1.0,0.0
66708,66708.0,66708.0,NISEMAR,1.0,0.0
66709,66709.0,66709.0,WALLAC,4.0,0.0
66710,66710.0,66710.0,ADERCIA,0.0,1.0
66711,66711.0,66711.0,SEDIANI,3.0,0.0
66712,66712.0,66712.0,SALIN,2.0,0.0
66713,66713.0,66713.0,ADRAIANA,0.0,2.0
66714,66714.0,66714.0,BENVENIDA,0.0,1.0
66715,66715.0,66715.0,NEURALICE,1.0,0.0
66716,66716.0,66716.0,ZIULALIA,0.0,1.0
66717,66717.0,66717.0,WADRADE,1.0,0.0
66718,66718.0,66718.0,VILNEIA,0.0,1.0
66719,66719.0,66719.0,EDAISE,2.0,0.0
66720,66720.0,66720.0,AQUIZ,1.0,0.0
66721,66721.0,66721.0,SHEULY,1.0,0.0
66722,66722.0,66722.0,JODIVAN,3.0,0.0
66723,66723.0,66723.0,ERBETE,0.0,1.0
66724,66724.0,66724.0,NILE,1.0,0.0
66725,66725.0,66725.0,REGIMAURO,1.0,0.0
66726,66726.0,66726.0,ATENIZA,0.0,1.0
66727,66727.0,66727.0,FELICIDAD,5.0,0.0
66728,66728.0,66728.0,OZILEIDE,1.0,2.0
66729,66729.0,66729.0,MIRIVAM,1.0,0.0
66730,66730.0,66730.0,RITIELL,1.0,0.0
66731,66731.0,66731.0,ROZIR,1.0,0.0
66732,66732.0,66732.0,SERENILA,0.0,3.0
66733,66733.0,66733.0,JEOVANNE,0.0,1.0
66734,66734.0,66734.0,JESSIELI,1.0,0.0
66735,66735.0,66735.0,VALDINIS,1.0,0.0
66736,66736.0,66736.0,EMENESSES,1.0,0.0
66737,66737.0,66737.0,ROLDNEI,1.0,0.0
66738,66738.0,66738.0,VALDILANE,0.0,1.0
66739,66739.0,66739.0,GLEISILENE,0.0,1.0
66740,66740.0,66740.0,LEIQUISON,1.0,0.0
66741,66741.0,66741.0,JILDEIR,1.0,0.0
66742,66742.0,66742.0,PASSIVAL,1.0,0.0
66743,66743.0,66743.0,DAYLLON,1.0,0.0
66744,66744.0,66744.0,BREENDA,0.0,1.0
66745,66745.0,66745.0,ANDELCARLOS,1.0,0.0
66746,66746.0,66746.0,LAUDENILDO,1.0,0.0
66747,66747.0,66747.0,CARLOSBERNARDI,1.0,0.0
66748,66748.0,66748.0,HARTHUR,3.0,0.0
66749,66749.0,66749.0,GENILCY,1.0,0.0
66750,66750.0,66750.0,DERCILENE,0.0,1.0
66751,66751.0,66751.0,ZEZIROSE,1.0,0.0
66752,66752.0,66752.0,SUZYLENE,0.0,1.0
66753,66753.0,66753.0,CLAISEMEIRE,1.0,0.0
66754,66754.0,66754.0,KHATLEM,1.0,0.0
66755,66755.0,66755.0,WALADAS,1.0,0.0
66756,66756.0,66756.0,BARTULINO,1.0,0.0
66757,66757.0,66757.0,DEJAILSON,2.0,0.0
66758,66758.0,66758.0,DINHA,0.0,1.0
66759,66759.0,66759.0,LINDERMANDO,1.0,0.0
66760,66760.0,66760.0,WILMERE,1.0,0.0
66761,66761.0,66761.0,ARIOALDO,1.0,0.0
66762,66762.0,66762.0,DIONYSSIOS,1.0,0.0
66763,66763.0,66763.0,AMAMDA,0.0,4.0
66764,66764.0,66764.0,FHILIPPE,1.0,0.0
66765,66765.0,66765.0,CRYSTIANE,0.0,7.0
66766,66766.0,66766.0,LAZINA,0.0,1.0
66767,66767.0,66767.0,DELUZA,0.0,1.0
66768,66768.0,66768.0,TALMIRA,0.0,1.0
66769,66769.0,66769.0,MAURILHA,0.0,1.0
66770,66770.0,66770.0,LUYSE,3.0,0.0
66771,66771.0,66771.0,ORONISIA,0.0,1.0
66772,66772.0,66772.0,DOMINIKI,1.0,0.0
66773,66773.0,66773.0,MILINDA,0.0,2.0
66774,66774.0,66774.0,MILDE,2.0,0.0
66775,66775.0,66775.0,GYUZE,1.0,0.0
66776,66776.0,66776.0,VANIDE,1.0,0.0
66777,66777.0,66777.0,ROSENISE,1.0,0.0
66778,66778.0,66778.0,JESNA,0.0,1.0
66779,66779.0,66779.0,LAUIDE,1.0,0.0
66780,66780.0,66780.0,JUVANIL,1.0,0.0
66781,66781.0,66781.0,MISAQUE,3.0,0.0
66782,66782.0,66782.0,FLORDELICE,1.0,0.0
66783,66783.0,66783.0,BENAIDE,1.0,0.0
66784,66784.0,66784.0,NELSEMIR,1.0,0.0
66785,66785.0,66785.0,SHANASES,1.0,0.0
66786,66786.0,66786.0,CLISALVIS,1.0,0.0
66787,66787.0,66787.0,RONNALDY,1.0,0.0
66788,66788.0,66788.0,RAVELLY,1.0,0.0
66789,66789.0,66789.0,AIRLES,2.0,0.0
66790,66790.0,66790.0,GREYSE,2.0,0.0
66791,66791.0,66791.0,TUTTON,1.0,0.0
66792,66792.0,66792.0,EDLEUMA,0.0,1.0
66793,66793.0,66793.0,ACADIA,0.0,1.0
66794,66794.0,66794.0,GABRIELITA,0.0,1.0
66795,66795.0,66795.0,JOSSIBALDO,1.0,0.0
66796,66796.0,66796.0,JICKSN,1.0,0.0
66797,66797.0,66797.0,SULANDI,1.0,0.0
66798,66798.0,66798.0,ROSSIANY,1.0,0.0
66799,66799.0,66799.0,WILTO,2.0,0.0
66800,66800.0,66800.0,ADIVANE,0.0,1.0
66801,66801.0,66801.0,JOVEMAR,1.0,0.0
66802,66802.0,66802.0,ENNY,1.0,2.0
66803,66803.0,66803.0,JUVAMAR,1.0,0.0
66804,66804.0,66804.0,VARLINDO,3.0,0.0
66805,66805.0,66805.0,DEUZIVAN,2.0,0.0
66806,66806.0,66806.0,ILCINEIDE,1.0,0.0
66807,66807.0,66807.0,DINEILDES,3.0,0.0
66808,66808.0,66808.0,IDELMARCO,1.0,0.0
66809,66809.0,66809.0,MONEL,1.0,0.0
66810,66810.0,66810.0,SRTA,0.0,1.0
66811,66811.0,66811.0,HAGACILDA,0.0,1.0
66812,66812.0,66812.0,LAELI,1.0,0.0
66813,66813.0,66813.0,SIVALDINA,0.0,1.0
66814,66814.0,66814.0,HELIVALDO,1.0,0.0
66815,66815.0,66815.0,RAIMUMDA,0.0,1.0
66816,66816.0,66816.0,FLORISTA,0.0,2.0
66817,66817.0,66817.0,JOCICLEY,1.0,0.0
66818,66818.0,66818.0,HUADSON,2.0,0.0
66819,66819.0,66819.0,ROZANGILA,0.0,2.0
66820,66820.0,66820.0,FELICISCIMO,1.0,0.0
66821,66821.0,66821.0,ABLARMIN,1.0,0.0
66822,66822.0,66822.0,KETILLY,1.0,0.0
66823,66823.0,66823.0,TUYRA,0.0,3.0
66824,66824.0,66824.0,ANDRELAN,2.0,0.0
66825,66825.0,66825.0,JEFALE,2.0,0.0
66826,66826.0,66826.0,ABDINEIAS,3.0,0.0
66827,66827.0,66827.0,HORMENILDO,1.0,0.0
66828,66828.0,66828.0,NADZLA,0.0,1.0
66829,66829.0,66829.0,AULIANA,0.0,2.0
66830,66830.0,66830.0,ERMIANE,0.0,3.0
66831,66831.0,66831.0,CLAUDENIZIA,0.0,1.0
66832,66832.0,66832.0,CONCESSIO,1.0,0.0
66833,66833.0,66833.0,ANEDY,1.0,0.0
66834,66834.0,66834.0,MALRICELIA,0.0,1.0
66835,66835.0,66835.0,ADALINA,0.0,1.0
66836,66836.0,66836.0,ISMERALDA,0.0,4.0
66837,66837.0,66837.0,GREONICE,1.0,0.0
66838,66838.0,66838.0,MIWAKO,2.0,0.0
66839,66839.0,66839.0,VALDNEI,1.0,0.0
66840,66840.0,66840.0,SAULIM,1.0,0.0
66841,66841.0,66841.0,ADAYANE,0.0,1.0
66842,66842.0,66842.0,WALDEILDO,1.0,0.0
66843,66843.0,66843.0,WALDERLAN,2.0,0.0
66844,66844.0,66844.0,RANNER,1.0,0.0
66845,66845.0,66845.0,KEELER,1.0,0.0
66846,66846.0,66846.0,GEAVENILTO,1.0,0.0
66847,66847.0,66847.0,ARIEUMA,0.0,1.0
66848,66848.0,66848.0,KLEIDIANE,0.0,3.0
66849,66849.0,66849.0,ELEUCINA,0.0,1.0
66850,66850.0,66850.0,CLAUDENEIS,1.0,0.0
66851,66851.0,66851.0,REGINILDO,3.0,0.0
66852,66852.0,66852.0,IBANEZ,7.0,0.0
66853,66853.0,66853.0,HERYDA,0.0,1.0
66854,66854.0,66854.0,EMARILDE,1.0,0.0
66855,66855.0,66855.0,CLAILDES,1.0,0.0
66856,66856.0,66856.0,ALGIBERTO,1.0,0.0
66857,66857.0,66857.0,WERYDYANA,0.0,4.0
66858,66858.0,66858.0,THIESSEY,1.0,0.0
66859,66859.0,66859.0,CLEUDEMAR,2.0,0.0
